,CustAccountBalance,TransactionAmount (INR),recency,age
4120,4027066.25,3232.25,2653,60
4121,2711465.87,28790.0,2653,53
4122,56.09,7706.0,2653,39
4123,4383.72,200.0,2653,223
4124,24633.27,1500.0,2653,44
4125,95026.76,1000.0,2653,53
4126,493.47,30.0,2653,27
4127,71408.57,39.0,2653,29
4128,27061.99,100.0,2653,63
4129,31.32,300.0,2653,40
4130,1392.75,140.0,2653,33
4131,656786.0,2000.0,2653,75
4132,180579.69,200.0,2653,66
4133,56709.26,380.0,2653,41
4134,11536.05,120.0,2653,34
4135,481530.22,5700.0,2653,72
4136,414233.69,21.0,2653,34
4137,235518.07,1000.0,2653,38
4138,979533.89,2730.0,2653,42
4139,68773.32,1100.0,2653,35
4140,359.24,1725.0,2653,33
4141,0.0,100.0,2653,56
4142,99453.33,548.0,2653,49
4143,194273.44,150.0,2653,38
4144,164245.55,265.76,2653,40
4145,1284134.38,1227.62,2653,82
4146,580.71,160.0,2653,36
4147,23575.93,5310.0,2653,54
4148,64768.21,5.75,2653,223
4149,19646.23,500.0,2653,52
4150,67516.08,230.0,2653,36
4151,20958.32,684.0,2653,28
4152,1232.69,600.0,2653,65
4153,1968.55,199.0,2653,36
4154,8325.65,597.0,2653,35
4155,26704.41,157.75,2653,30
4156,809.63,514.73,2653,29
4157,3950.85,95.0,2653,30
4158,31236.7,1298.0,2653,37
4159,38536.29,767.0,2653,43
4160,618.27,500.0,2653,38
4161,571982.75,1870.0,2653,54
4162,4583.38,100.0,2653,29
4163,74421.57,972.0,2653,223
4164,18057.51,1067.0,2653,42
4165,10910.86,359.0,2653,30
4166,35662.31,50.0,2653,29
4167,8015.98,110.0,2653,30
4168,1782.82,100.0,2653,34
4169,198.14,148.0,2653,31
4170,12343905.63,30000.0,2653,37
4171,47.57,300.0,2653,38
4172,75616.95,24.0,2653,34
4173,11162.85,575.0,2653,45
4174,31128.61,444.0,2653,32
4175,26679.78,107.0,2653,41
4176,764.91,500.0,2653,28
4177,6186.42,250.0,2653,26
4178,53.04,56.0,2653,34
4179,7309.47,159.0,2653,30
4180,58065.43,700.0,2653,40
4181,204105.09,200.0,2653,42
4182,21759.93,2150.0,2653,42
4183,5685.86,100.0,2653,34
4184,24389.19,3311.5,2653,46
4185,179848.2,400.0,2653,32
4186,45010.64,599.0,2653,40
4187,15292.61,1000.0,2653,48
4188,2361.34,990.0,2653,34
4189,56038.23,1000.0,2653,35
4190,19040.29,50.0,2653,43
4191,373339.24,1500.0,2653,39
4192,4583.38,100.0,2653,29
4193,83847.5,260.0,2653,29
4194,33037.19,160.0,2653,34
4195,215929.77,500.0,2653,48
4196,348013.29,349.0,2653,63
4197,35127.27,10000.0,2653,223
4198,871794.13,7299.0,2653,44
4199,45402.75,4735.0,2653,43
4200,14470.97,240.49,2653,42
4201,10850.54,250.0,2653,36
4202,144967.6,500.0,2653,43
4203,18832.02,142.0,2653,39
4204,8511.03,10.0,2653,36
4205,12408.24,650.1,2653,50
4206,14623.33,270.0,2653,39
4207,12434.15,249.0,2653,36
4208,296905.96,500.0,2653,50
4209,34013.49,1802.2,2653,32
4210,43234.53,393.0,2652,35
4211,32924.81,4449.0,2652,30
4212,24091.12,1348.0,2652,34
4213,220587.33,534.0,2652,56
4214,4052.01,346.0,2652,41
4215,45986.02,317.0,2652,34
4216,297639.13,76.15,2652,42
4217,7209.95,400.0,2652,35
4218,237686.29,244.0,2652,32
4219,857.75,247.0,2652,31
4220,52176.74,1070.0,2652,27
4221,12514.87,4897.0,2652,49
4222,3322.12,289.0,2652,46
4224,288474.54,8836.0,2652,36
4225,18173.12,944.0,2652,36
4226,433642.26,2572.0,2652,51
4227,9524.68,20.0,2652,43
4228,12583.0,40000.0,2653,39
4229,27131.23,200.0,2653,31
4230,74310.47,550.0,2653,34
4231,250.27,2565.7,2653,64
4232,69926.15,521.0,2653,35
4233,205892.28,302.0,2653,41
4234,163031.44,260.0,2653,38
4235,62014.7,1000.0,2653,57
4236,20040.78,438.0,2653,30
4237,635873.84,463.48,2653,58
4238,307628.28,254.0,2653,40
4239,54617.63,2350.0,2653,56
4240,17975.43,1182.0,2653,40
4241,401.29,232.08,2653,54
4242,38473.13,286.0,2653,34
4243,7568.49,406.0,2653,33
4244,672.44,50.0,2653,31
4245,4413.71,14.0,2653,35
4246,7663.79,333.0,2653,34
4247,7260.46,100.0,2653,30
4248,12887.7,280.0,2653,35
4249,704.28,1999.0,2653,35
4250,206109.79,200.0,2653,38
4251,14387.31,50.0,2653,30
4252,89365.55,564.0,2653,47
4253,37860.86,390.98,2653,38
4254,143425.99,1000.0,2653,47
4255,1085690.26,1000.0,2653,43
4256,11683.85,4961.25,2653,223
4257,32291.38,1040.0,2653,37
4258,34041.44,2311.0,2653,39
4259,513.58,2500.0,2653,56
4260,28942.41,175.0,2653,37
4261,229364.31,1863.01,2653,44
4262,1890.09,40.0,2653,30
4263,1440.15,100.0,2653,37
4264,24965.69,365.0,2653,36
4265,4291.86,100.0,2653,32
4266,13185.35,37.0,2653,31
4267,8367.27,255.0,2653,56
4268,318614.72,2000.0,2653,61
4269,50433.97,200.0,2653,37
4270,11459.57,100.0,2653,29
4271,68058.89,176.0,2653,32
4272,54949.4,729.0,2653,40
4273,13149.87,36.0,2653,27
4274,13490.63,110.0,2653,34
4275,24903.42,300.0,2653,33
4276,94116.42,13650.0,2653,39
4277,11910.93,100.0,2653,34
4278,2575.35,1000.0,2653,38
4279,23219.65,90.0,2653,35
4280,587.83,1470.0,2653,36
4281,36729.71,111.0,2653,34
4282,397185.14,625.84,2653,43
4283,67.93,200.0,2653,51
4284,290935.95,890.0,2653,31
4285,36838.94,4406.0,2653,71
4286,269.04,180.71,2653,34
4287,18767.49,233.0,2653,36
4288,21639.23,49900.0,2653,56
4289,10576.28,30.0,2653,223
4290,17955.2,400.0,2653,45
4291,42092.27,271.0,2653,32
4292,284840.6,176.0,2653,38
4293,150059.01,110.0,2653,32
4294,12389.66,700.0,2653,36
4295,17435.64,198.0,2653,39
4296,4241.71,968.0,2653,31
4297,4.05,29.0,2653,32
4298,1641.89,341.0,2653,53
4299,19856.34,197.0,2653,33
4300,49221.45,110.0,2653,46
4301,74626.92,900.0,2653,41
4302,1321.3,30.0,2653,33
4303,5223.07,1.0,2653,31
4304,31665.36,250.0,2653,36
4305,53.84,380.0,2653,41
4306,326123.82,6475.0,2653,52
4307,4569.42,1714.62,2653,29
4308,35797.71,69851.99,2653,223
4309,81653.15,2040.64,2653,45
4310,285276.89,1000.0,2653,38
4311,147869.98,49.0,2653,223
4312,2911.5,147.0,2653,40
4313,1150.91,1951.0,2653,36
4314,15922.18,50.0,2653,35
4315,4449.61,50.0,2653,34
4316,7784.65,11.0,2653,31
4317,39103.37,6141.0,2653,39
4318,24332.31,372.0,2653,31
4319,107729.13,250.0,2653,223
4320,13924.32,885.0,2653,72
4321,2233.07,831.7,2653,31
4322,14511.3,49.0,2653,29
4323,446713.58,250.0,2653,49
4324,14879.34,1404.0,2653,34
4325,7544.98,200.0,2653,39
4326,2393.16,266.0,2653,34
4327,100874.42,3710.0,2653,47
4328,5075.46,98.0,2653,31
4329,987.21,50.0,2653,37
4330,863.67,500.0,2653,33
4331,7822.89,200.0,2653,44
4332,12786.44,200.0,2653,50
4333,54814.44,100.0,2653,48
4334,84613.27,3350.0,2653,42
4335,1614.62,2339.0,2653,69
4336,15501.5,606.0,2653,41
4337,4622.3,20.0,2653,29
4338,4710.51,650.0,2653,33
4339,77003.86,500.0,2653,33
4340,42.05,100.0,2653,41
4341,26381.56,150.0,2653,31
4342,10771.26,100.0,2653,40
4343,73673.73,43793.0,2653,38
4344,4455.88,350.0,2653,45
4345,1296026.58,4049.0,2653,223
4346,1085582.67,2750.0,2653,223
4347,2421.0,200.0,2653,38
4348,92597.62,631.26,2653,223
4349,6.73,50.0,2653,35
4350,22652.92,2577.0,2652,35
4351,42334.6,293.0,2652,39
4352,11.77,17.0,2652,35
4353,52484.04,725.0,2652,40
4354,55094.88,169.0,2652,46
4355,107800.83,10000.0,2652,52
4356,273510.58,39246.0,2652,61
4357,45856.24,1468.0,2652,32
4358,1271280.15,200.0,2652,62
4359,172795.32,88.0,2652,85
4360,5076.76,1718.0,2652,223
4361,17396.93,50.0,2652,32
4362,8366.42,1724.0,2652,31
4363,7137.97,472.5,2652,34
4364,5265.32,1000.0,2652,30
4365,45678.16,2668.0,2653,40
4366,5504.62,325.0,2653,34
4367,148.64,1.0,2653,223
4368,4065.42,9.0,2653,31
4369,13252.26,250.0,2653,33
4370,1842.9,200.0,2653,32
4371,89633.04,358.0,2653,223
4372,2353.28,125.0,2653,46
4373,12796.93,275.0,2653,28
4374,31182.78,40.0,2653,37
4375,3530.09,925.0,2653,39
4376,24469.61,200.0,2653,30
4377,5346.25,100.0,2653,34
4378,179.34,50.0,2653,29
4379,271.25,100.0,2653,24
4380,537091.22,3080.0,2653,53
4381,590978.94,10121.0,2653,223
4382,121264.16,4000.0,2653,38
4383,348.59,185.0,2653,29
4384,5867.94,30.0,2653,34
4385,376.75,148.92,2653,69
4386,4.3,10.0,2653,33
4387,8729.55,1014.0,2653,35
4388,8812.72,197.0,2653,36
4389,6088.38,2061.0,2653,58
4390,49311.44,68.0,2653,45
4391,4997.66,200.0,2653,31
4392,3037.27,101.0,2653,31
4393,249662.38,6000.0,2653,46
4394,260500.99,1200.0,2653,223
4395,27212.56,1000.0,2653,39
4396,39288.61,150.0,2653,39
4397,46323.42,1000.0,2653,34
4398,3425.44,100.0,2653,44
4399,11837.83,50.0,2653,35
4400,1011.41,350.0,2653,41
4401,2561.31,29.0,2653,45
4402,140659.49,2529.0,2653,69
4403,9.24,100.0,2653,38
4404,96597.94,70.0,2653,66
4405,67064.5,1278.0,2653,37
4406,29949.35,49.0,2653,35
4407,208733.59,134.0,2653,35
4408,17666.57,253.0,2653,42
4409,71313.79,8728.0,2653,75
4410,781.6,220.0,2653,36
4411,976507.61,500.0,2653,45
4412,71767.91,33.0,2653,30
4413,38448.34,74.0,2653,35
4414,11456.62,37.0,2653,223
4415,5278.1,200.0,2653,35
4416,36261.81,322.0,2653,53
4417,8237.66,700.0,2653,61
4418,2543.1,3876.0,2653,40
4419,7004.96,250.0,2653,30
4420,166.29,190.0,2653,41
4421,1387.07,50.0,2653,29
4422,6341.56,100.0,2653,36
4423,77835.25,411.0,2653,35
4424,278652.44,100.0,2653,34
4425,0.0,1556.3,2576,43
4426,183047.77,2034.0,2691,36
4427,23013.93,689.0,2691,34
4428,48877.89,177.0,2691,34
4429,113.81,72.81,2693,44
4430,111770.14,6284.0,2693,43
4431,29189.65,604.0,2689,35
4432,4820.23,50.0,2685,37
4433,7115.83,1608.0,2685,34
4434,268.52,100.0,2685,32
4435,115749.25,2099.0,2685,61
4436,29871.31,200.0,2685,29
4437,93043.74,365.0,2682,31
4438,79801.21,99.0,2682,30
4439,67241.11,1350.0,2682,36
4440,22183.16,700.0,2682,33
4441,5335.89,50.0,2682,26
4442,54.54,350.0,2679,32
4443,21839.05,197.0,2679,57
4444,38972.29,4001.0,2679,43
4445,377098.95,369.0,2679,48
4446,85.14,138.65,2677,38
4447,696.66,140.0,2677,26
4448,146406.58,0.0,2675,36
4449,363413.08,1999.0,2675,50
4450,33957.34,1200.0,2675,28
4451,1215.49,747.0,2653,45
4452,61994.81,1710.79,2653,38
4453,120579.75,2348.97,2653,39
4454,7004.63,70.0,2653,40
4455,3835.89,200.0,2653,31
4456,106182.74,233.36,2653,31
4457,21835.88,50.0,2653,33
4458,720.27,174.0,2653,31
4459,157905.7,250.0,2653,36
4460,326903.85,150.0,2653,43
4461,142228.24,15.0,2653,29
4462,9362.39,500.0,2653,38
4463,224638.63,1000.0,2653,49
4464,12258.07,1470.0,2653,34
4465,45442.32,250.0,2653,38
4466,77427.0,1000.0,2653,35
4467,145781.85,15.0,2653,31
4468,55265.68,2000.0,2653,33
4469,111306.48,2104.73,2653,34
4470,5366.19,50.0,2653,40
4471,11192.48,3318.88,2653,56
4472,6.72,59.0,2653,28
4473,1308863.89,2000.0,2653,31
4474,128520.25,200.0,2653,36
4475,24946.84,1000.0,2653,39
4476,23701.01,80.0,2653,30
4478,74421.57,871.0,2653,223
4479,11034.59,523.92,2653,53
4480,71127.34,572.0,2653,44
4481,55601.02,1145.0,2653,47
4482,86.23,76.0,2653,32
4483,74421.57,486.0,2653,223
4484,299873.85,16.0,2653,35
4485,19259.79,2450.0,2653,223
4486,982263.98,4894.37,2653,63
4487,265.15,175.0,2653,48
4488,5964.15,20.0,2653,33
4489,44129.94,1000.0,2653,41
4490,122.98,1740.0,2653,44
4491,4305.69,340.0,2653,31
4492,133881.73,720.0,2653,44
4493,229962.81,950.0,2653,223
4494,3774.69,234.96,2653,37
4495,1011482.93,2818.09,2653,41
4496,2459.97,40.0,2653,33
4497,5013.87,88.0,2653,35
4498,8836.64,400.0,2653,28
4499,3432.53,466.13,2652,36
4500,3951.1,597.0,2652,30
4501,49781.38,796.0,2652,28
4502,0.25,100.0,2652,31
4503,51448.78,340.0,2652,39
4504,71.37,467.0,2652,37
4505,120365.32,235.0,2652,42
4506,6.13,900.0,2652,45
4507,310569.67,2248.0,2652,58
4508,35584.62,100.0,2652,34
4509,5941.62,200.0,2652,37
4510,7175.35,650.0,2652,44
4511,128791.43,790.0,2652,38
4512,2307013.77,2396.0,2653,46
4513,93.85,70.0,2653,33
4514,1074183.99,2500.0,2653,47
4515,20316.34,1053.14,2653,33
4516,10053.18,1.0,2653,27
4517,7286.52,200.0,2653,44
4518,138766.15,169.0,2653,38
4519,1915.5,806.88,2653,26
4520,15864.57,500.0,2653,29
4521,58775.66,50000.0,2653,32
4522,599571.14,8377.0,2653,223
4523,8390.73,1600.0,2653,44
4524,102279.14,15476.0,2653,223
4525,46794.07,8392.0,2653,35
4526,9840.15,147.0,2653,33
4527,0.0,5000.0,2653,223
4528,120998.36,265.0,2653,53
4529,129088.46,518.0,2653,60
4530,302926.04,251.0,2653,35
4531,2194709.24,896.0,2653,54
4532,14165.63,60.0,2653,40
4533,32148.79,1000.0,2653,51
4534,14497.21,101.15,2653,46
4535,12550.72,3.0,2653,34
4536,12866.01,500.0,2653,35
4537,41839.3,11499.0,2653,36
4538,440463.42,100.0,2653,223
4539,117736.93,1000.0,2653,223
4540,1232.69,692.0,2653,65
4541,4912.68,39.0,2653,31
4542,12815.34,1895.0,2653,31
4543,27.26,425.95,2653,34
4544,1190.02,55.0,2653,31
4545,73077.78,1379.0,2653,46
4546,23930.61,618.0,2653,33
4547,83913.36,250.0,2653,223
4548,65486.49,650.0,2653,32
4549,534.59,110.45,2653,35
4550,14706.7,100.0,2653,40
4551,8659.29,198.0,2653,53
4552,45855.72,11572.55,2653,47
4553,34021.97,5500.0,2576,34
4554,18529.76,198.0,2576,40
4555,2877.78,190.2,2691,31
4556,51.66,718.0,2691,31
4557,91473.02,1280.0,2691,34
4558,16963.45,946.0,2691,52
4559,12133.46,780.95,2691,41
4560,38585.73,8050.0,2691,67
4562,1174822.55,1059.84,2691,46
4563,47448.36,109.95,2691,41
4564,37860.86,607.0,2691,38
4565,1461.06,694.0,2693,36
4566,10982.63,180.0,2693,32
4567,38329.47,150.0,2693,38
4568,8795.01,2942.1,2693,41
4569,192.33,1047.6,2693,223
4570,9663.29,2526.55,2689,32
4571,9400.23,45.0,2689,29
4572,13149.87,2546.0,2686,27
4573,61616.87,3300.0,2686,38
4574,1068.53,2306.0,2686,42
4575,81286.4,117.0,2686,30
4576,13777.12,1265.2,2683,36
4577,55900.02,1285.0,2683,34
4578,208472.03,138.0,2683,59
4579,10108.29,39.0,2683,30
4580,194091.33,568.0,2683,46
4581,11.34,300.0,2683,31
4582,226844.61,250.0,2683,57
4583,51907.55,500.0,2683,47
4584,11196.3,2435.0,2683,26
4585,21260.5,1100.0,2683,35
4586,1898.01,150.0,2677,32
4587,5703.03,199.0,2677,44
4588,12977.22,796.47,2676,38
4589,28256.56,1493.0,2676,223
4590,28799.24,1000.0,2676,41
4591,87292.58,120.0,2653,31
4592,3139.43,109.0,2653,37
4593,10983.18,294.0,2653,31
4594,97.17,300.0,2653,223
4595,5199.7,60.0,2653,35
4596,2467.31,30.0,2653,37
4597,28769.13,71.0,2653,38
4598,1845.29,200.0,2653,39
4599,189528.8,690.0,2653,40
4600,447.23,1500.0,2653,36
4601,13715.66,20.0,2653,49
4602,23453.0,199.0,2653,39
4603,268.9,50.0,2653,34
4604,17365.58,230.0,2653,223
4605,1683.97,674.0,2653,43
4606,4787.89,865.97,2653,31
4607,1738.46,200.0,2653,37
4608,5793.57,100.0,2653,29
4609,17639.01,249.0,2653,30
4610,103130.42,167.0,2653,33
4611,5701.2,10.0,2653,32
4612,95057.59,300.0,2653,36
4613,31793.05,2000.0,2653,37
4614,19490.49,187.0,2653,40
4615,11116.57,885.0,2653,30
4617,12735.85,125.0,2653,32
4618,8903.78,3500.0,2653,34
4619,6617.81,168.67,2653,30
4620,1484.0,275.0,2653,41
4621,6242.39,2000.0,2653,46
4622,5062.07,13.98,2653,39
4623,10998.62,399.0,2653,31
4624,5332.25,10.0,2653,27
4625,20826.74,184.0,2653,36
4626,15233.78,200.0,2653,35
4627,73827.89,2429.0,2652,39
4628,26139.17,50.0,2652,32
4629,305.35,37.0,2652,25
4630,622275.99,17894.0,2652,35
4631,3254.42,5000.0,2652,34
4632,5920.52,248.0,2652,33
4633,35000.0,4500.0,2652,37
4634,40400.16,967.0,2652,29
4635,287556.4,1923.0,2652,37
4636,72293.42,83.6,2652,223
4637,29740.24,725.0,2652,36
4638,75587.83,1000.0,2652,223
4639,209952.3,703.0,2652,37
4640,235527.0,2350.0,2652,223
4641,10436.88,365.0,2652,34
4642,4919.65,363.0,2652,34
4643,399680.2,1430.0,2652,40
4644,6807.92,342.0,2652,31
4645,36437.97,1.0,2653,33
4646,168680.59,999.0,2653,33
4647,44572.4,1368.0,2653,39
4648,14185.82,500.0,2653,34
4649,18053.94,1189.0,2653,30
4650,26869.05,306.0,2653,32
4651,10246.22,1000.0,2653,223
4653,12726.39,19.0,2653,32
4654,10259.97,100.0,2653,41
4655,36856.82,350.0,2653,31
4656,3591659.34,14675.0,2653,223
4657,1592988.2,1359.0,2653,46
4658,2223.66,500.0,2653,41
4659,93432.97,1723.0,2653,45
4660,2947.39,500.0,2653,34
4661,111049.48,100.0,2653,40
4662,5105173.9,2804.0,2653,223
4663,73174.12,200.0,2653,39
4664,81511.07,1046.79,2653,40
4665,68940.18,3199.0,2653,46
4666,8318.77,47.0,2653,44
4667,271795.35,220.0,2653,39
4668,83913.0,50.0,2653,36
4669,26946.95,100.0,2653,33
4670,5221.57,581.4,2653,34
4671,176163.67,50.0,2653,40
4672,8183.78,350.0,2653,37
4673,10459.92,600.0,2653,32
4674,9864.16,1312.0,2653,41
4675,13691.38,60.0,2653,50
4676,17030.67,753.0,2653,38
4677,5887.94,48.0,2653,33
4678,253306.59,168.7,2653,35
4679,399016.91,1540.5,2653,45
4680,47641.02,3580.0,2653,35
4681,2607.8,2100.0,2653,39
4682,38440.32,7.0,2653,29
4683,109140.46,1000.0,2653,37
4684,66233.27,4201.0,2653,59
4685,77427.0,1077.0,2653,35
4686,978.05,5400.0,2653,39
4687,31.45,50.0,2653,29
4688,51450.86,1024.0,2653,48
4689,30413.33,25.0,2606,39
4690,863.49,700.0,2691,46
4691,20540.23,251.0,2691,33
4692,87936.44,1169.1,2691,67
4693,1444.16,66.0,2691,35
4694,87936.44,1169.1,2691,67
4695,49897.5,41070.0,2691,31
4696,53.59,50.0,2693,35
4697,10.29,1.0,2690,54
4698,21464.44,1000.0,2690,31
4699,129534.42,100.0,2690,33
4700,108.44,148.0,2690,32
4701,145268.65,526.44,2686,33
4702,64389.91,260.0,2686,40
4703,29991.65,30.0,2686,30
4704,29449.38,217.0,2686,32
4705,32608.28,500.0,2684,32
4706,419.42,1000.0,2684,31
4707,38323.98,1410.0,2684,47
4708,36291.93,632.5,2684,31
4709,389650.0,286.0,2679,65
4711,16381.18,500.0,2679,47
4712,5632.43,974.0,2679,30
4713,68985.0,417.08,2677,43
4714,2010.93,160.0,2677,41
4715,1980165.84,1000.0,2677,223
4716,176664.6,259.0,2677,44
4717,15410.13,2647.0,2675,33
4718,881.55,410.0,2675,32
4719,1589.43,85.0,2675,43
4720,2220.85,500.0,2675,39
4721,53896.5,10.0,2675,31
4722,39322.63,96.0,2653,31
4723,3090.39,80.0,2653,45
4724,32936.98,50.0,2653,34
4725,292078.61,2000.0,2653,54
4726,28863.04,100.0,2653,29
4727,195965.56,730.0,2653,46
4728,1138.05,50.0,2653,32
4729,96519.45,3170.0,2653,45
4730,176163.67,149.0,2653,40
4731,137049.01,31.0,2653,37
4732,10179.14,1670.0,2653,39
4733,7765.71,500.0,2653,56
4734,102165.14,249.0,2653,38
4735,11200.77,696.0,2653,37
4736,6535.38,354.0,2653,34
4737,179848.2,394.0,2653,32
4738,16.38,100.0,2653,29
4739,68.2,100.0,2653,37
4740,18228.83,242.28,2653,33
4741,11226.79,33.0,2653,34
4742,19095.52,500.0,2653,37
4743,8.0,50.0,2653,37
4744,4449.61,155.0,2653,34
4745,31889.1,500.0,2653,43
4746,7672.06,120.42,2653,31
4747,62065.53,508.25,2653,38
4748,92908.42,3402.0,2653,55
4749,5728.25,126.0,2653,37
4750,18380.69,147.0,2653,43
4751,23515.16,50.0,2653,31
4752,9186.66,100.0,2653,39
4753,17.16,10.0,2653,30
4754,13062.51,200.0,2653,34
4755,6542.65,50.0,2653,35
4756,14165.63,1110.0,2653,40
4757,7672.06,381.48,2653,31
4758,12588.91,125.0,2653,35
4759,27894.14,500.0,2652,47
4760,33539.03,683.0,2652,32
4761,317741.59,544.0,2652,57
4762,3188.94,30.0,2652,33
4763,5656.38,3660.0,2652,78
4764,236.4,1000.0,2652,33
4765,4460.02,494.0,2652,37
4766,128491.03,197.0,2652,33
4767,340.07,1736.0,2652,34
4768,3210.01,613.0,2652,37
4769,5416.02,488.0,2652,36
4770,4459.64,682.0,2652,29
4771,13225.76,1.0,2652,66
4772,28901.53,800.0,2652,33
4773,183.29,500.0,2652,26
4774,46291.99,210.0,2652,36
4775,6.46,526.0,2652,29
4776,8220.41,630.0,2652,39
4777,56893.17,101.0,2653,38
4778,30734.91,2000.0,2653,47
4779,16206.47,67.0,2653,37
4780,35727.55,1500.0,2653,71
4781,155251.41,1000.0,2653,38
4782,1857.47,190.0,2653,32
4783,91.04,250.0,2653,32
4784,50650.79,1650.0,2653,36
4785,326123.82,950.0,2653,52
4786,926390.7,139.61,2653,223
4787,133210.36,960.0,2653,37
4788,14919.75,1845.0,2653,51
4789,27747.03,50.0,2653,43
4790,25514.32,250.0,2653,48
4791,2426155.17,1800.0,2653,69
4792,99164.54,20.0,2653,30
4793,3293.25,557.0,2653,58
4794,82967.38,100.0,2653,36
4795,32761.57,100.0,2653,32
4796,350904.11,73.0,2653,35
4797,6211.39,30.0,2653,36
4798,9701.78,179.0,2653,33
4799,245.17,50.0,2653,28
4800,9051.45,400.0,2653,36
4801,56538.04,1005.0,2653,47
4802,88123.24,9500.0,2653,37
4803,13408.21,1000.0,2653,48
4804,47181.37,2239.67,2653,55
4805,245658.8,50000.0,2653,46
4806,32486.19,1372.0,2653,39
4807,115759.86,809.2,2653,38
4808,12149.46,2346.0,2653,54
4809,326179.19,3955.0,2653,223
4810,19681.72,677.0,2653,38
4811,1447.96,640.0,2653,29
4812,22808.24,50.0,2653,28
4813,48545.0,380.0,2653,29
4814,1845.29,810.0,2653,39
4815,22219.99,147.0,2653,34
4816,28.27,1.0,2653,29
4817,775933.42,1200.0,2653,32
4818,11111.73,145.0,2653,44
4819,16784.63,5170.0,2653,29
4820,7297.16,918.0,2653,53
4821,359.52,130.0,2653,38
4822,15489.25,185.0,2653,40
4823,131416.46,267.0,2653,39
4824,58730.49,18.0,2653,42
4825,87542.09,1795.0,2653,223
4826,289546.92,1129.0,2653,33
4827,15481.11,809.2,2653,223
4828,9161.34,4954.6,2653,223
4829,465.78,719.04,2653,33
4830,36065.16,275.0,2653,36
4831,89365.55,190.0,2653,47
4832,4552.9,857.2,2606,26
4833,8147.23,220.0,2606,30
4834,4414.06,42.0,2606,36
4835,9792.22,376.0,2606,33
4836,19351.1,200.0,2606,48
4837,1.46,100.0,2606,50
4838,197360.64,1512.75,2691,60
4839,31771.82,316.0,2691,38
4840,55572.9,100.0,2691,28
4841,50170.74,20000.0,2691,40
4842,20796.14,305.0,2691,43
4843,13875.25,891.46,2693,41
4844,15051.01,592.5,2693,38
4845,11738.35,255.0,2693,49
4846,140516.69,1706.0,2693,43
4847,20343.56,900.0,2693,33
4848,10907.85,200.0,2693,36
4849,34919.79,110.0,2690,59
4850,2178180.52,66201.0,2686,41
4851,27094.65,453.0,2686,223
4852,12516.1,3232.62,2682,38
4853,94276.45,3925.0,2682,43
4854,2894.3,100.0,2679,49
4855,22502.36,36.0,2679,53
4856,71.58,29.0,2679,30
4857,1808.49,190.0,2679,35
4858,26548.06,380.0,2679,45
4859,13148.38,1868.0,2679,36
4860,14415.11,1997.0,2679,39
4861,1011.41,50.0,2681,41
4862,27373.21,200.0,2681,32
4863,13148.73,339.0,2681,39
4864,1055799.07,1098.0,2681,55
4865,793201.19,1681.0,2681,35
4866,738.62,21.0,2676,32
4867,1525.46,1495.0,2676,51
4868,115381.28,625.0,2676,46
4869,43.11,140.0,2676,39
4870,6055.25,293.24,2676,38
4871,665641.83,270.0,2653,60
4872,16517.88,1452.0,2653,35
4873,29785.21,10.0,2653,38
4874,20460.48,362.33,2653,39
4875,1309.22,65.0,2653,32
4876,25117.93,200.0,2653,56
4877,66.6,69.0,2653,49
4878,2736703.32,25.0,2653,44
4879,15673.83,857.31,2653,31
4880,8057.3,500.0,2653,53
4881,11097.37,100.0,2653,30
4882,4192.09,20.0,2653,31
4883,2.27,390.0,2653,31
4884,8337.09,1080.2,2653,52
4885,36291.93,241.0,2653,31
4886,310569.67,400.0,2653,58
4887,11116.57,356.0,2653,30
4888,322219.32,134.0,2653,30
4889,12290.43,141.26,2653,34
4890,247706.27,4204.0,2653,33
4891,6556608.08,1200.0,2653,60
4892,1490.05,60.0,2653,35
4893,2625795.19,4420.0,2653,72
4894,88.78,577.19,2653,66
4895,62515.23,1500.0,2653,42
4896,59779.87,723.0,2653,60
4897,5653.54,2150.0,2653,37
4898,0.88,50.0,2653,27
4899,20894.75,1276.0,2653,46
4900,10895.7,200.0,2653,33
4901,150.97,200.0,2653,32
4902,11375.96,29.0,2653,27
4903,28.92,435.0,2653,223
4904,24210.33,1478.0,2653,49
4905,3780.23,31.0,2653,32
4906,641.36,757.87,2653,223
4907,1600.0,25.0,2653,31
4908,17772978.13,800.0,2653,223
4909,27780.44,1000.0,2653,32
4910,9872.39,500.0,2653,42
4911,23743.36,50.0,2653,34
4912,31353.28,50.0,2653,29
4913,3119.63,26.0,2653,39
4914,6771.29,25.0,2653,28
4915,40339.21,320.0,2653,41
4916,38880.2,770.0,2652,41
4917,20890.65,752.0,2652,32
4918,8841.21,140.0,2652,33
4919,62071.48,370.0,2652,28
4920,28297.0,1227.0,2652,38
4921,668344.28,19150.0,2652,37
4922,14066.49,29.0,2652,33
4923,162285.96,1690.0,2652,43
4924,12689.96,240.0,2652,36
4925,1108.47,1213.0,2652,59
4926,2400.81,30.0,2652,33
4927,1786.19,350.0,2652,33
4928,91918.41,229.76,2652,41
4929,12565.04,90.0,2652,33
4930,5767.89,219.0,2652,29
4931,15961.24,52.0,2652,32
4932,82236.59,999.0,2652,57
4933,5413.4,25.0,2652,32
4934,11893.46,446.0,2652,35
4935,7069.86,1499.0,2652,28
4936,154167.07,140.0,2652,40
4937,91.04,500.0,2653,32
