,Education,Marital_Status,Income,Recency,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,total_products,frequent_purchases,total_child,age
1955,4,6,76842.0,37,0,0,0,0,0,0,0,1130,17,0,73
1956,2,5,29478.0,59,6,0,0,0,0,0,0,20,5,1,47
1957,2,4,46998.0,55,7,1,0,0,0,0,0,377,18,1,67
1958,2,4,96843.0,60,2,0,0,1,0,0,0,1544,28,0,33
1959,4,6,56551.0,48,4,0,0,0,0,0,0,138,10,2,73
1960,3,3,70053.0,38,5,0,0,0,0,0,0,1012,26,1,58
1961,4,6,71670.0,8,6,0,1,1,0,1,0,1766,15,0,61
1962,2,3,44359.0,19,3,0,0,0,0,0,0,45,9,2,45
1963,2,4,40887.0,32,9,0,0,0,0,0,0,161,10,2,71
1964,2,2,48877.0,27,7,0,0,0,0,0,0,144,8,1,57
1965,2,5,74485.0,58,3,0,0,0,0,0,0,1734,26,0,76
1966,2,5,64474.0,59,5,0,0,0,0,0,0,823,22,1,51
1967,2,5,77226.0,29,3,0,0,0,0,0,0,1138,28,1,60
1968,2,6,72643.0,60,2,0,0,0,1,0,0,1429,21,0,74
1969,3,5,85738.0,41,1,0,1,1,0,0,0,1371,21,0,45
1970,2,2,55686.0,27,4,1,0,0,0,0,0,982,16,1,57
1971,2,4,39062.0,28,4,1,0,0,0,0,0,44,5,1,40
1972,2,5,34600.0,8,8,0,0,0,0,0,0,318,17,2,52
1973,2,3,40794.0,18,7,0,0,0,0,0,0,434,16,1,48
1974,0,3,54690.0,76,3,0,0,0,0,0,0,198,12,2,52
1975,2,3,4428.0,0,1,0,0,0,0,0,0,359,25,1,54
1976,0,3,32632.0,32,5,0,0,0,0,0,0,576,18,0,60
1977,4,4,38236.0,2,7,0,0,0,0,0,0,88,11,2,55
1978,2,3,36781.0,16,8,0,0,0,0,0,0,63,6,1,44
1979,3,4,31385.0,56,8,1,0,0,0,0,0,27,4,1,39
1980,2,3,24570.0,97,9,0,0,0,0,0,0,193,11,1,39
1981,4,2,25509.0,15,9,0,0,0,0,0,0,101,9,1,49
1982,2,3,94642.0,35,1,0,0,1,1,0,0,2211,21,0,72
1983,3,3,58646.0,3,4,0,0,0,0,0,0,140,8,1,61
1984,2,4,53201.0,49,7,0,0,0,0,0,0,415,22,2,48
1985,2,5,21994.0,4,5,0,0,0,0,0,0,22,4,1,66
1986,2,3,57113.0,45,7,0,0,0,0,0,0,263,16,2,45
1987,2,3,51373.0,37,4,0,0,0,0,0,0,393,12,0,32
1988,2,3,23477.0,39,8,0,0,0,0,0,0,147,10,1,37
1989,2,3,58116.0,38,2,0,0,0,0,0,0,443,16,1,67
1990,4,2,72968.0,8,3,0,0,0,1,0,0,1958,19,0,60
1991,3,3,39791.0,89,7,0,0,0,0,0,0,174,10,1,52
1992,3,4,91712.0,47,3,0,0,1,0,0,0,2217,27,0,76
1993,2,4,94472.0,75,5,0,1,1,0,0,0,1691,16,1,65
1994,2,5,13672.0,86,8,0,0,0,0,0,0,25,6,2,63
1995,0,3,96547.0,4,2,1,0,1,1,0,0,809,21,0,43
1996,2,3,79205.0,73,4,0,0,0,1,0,0,895,16,0,48
1997,4,5,56559.0,46,4,0,0,0,0,0,0,484,18,1,48
1998,4,3,32644.0,38,8,1,0,0,0,0,0,413,18,1,50
1999,0,4,67506.0,73,3,0,0,0,0,0,0,331,12,1,43
2000,2,4,24206.0,66,6,0,0,0,0,0,0,25,5,1,53
2001,4,2,28420.0,36,6,0,0,0,0,0,0,13,4,1,56
2002,2,3,22979.0,29,8,0,0,0,0,0,0,115,10,1,53
2003,2,4,33279.0,29,3,0,0,0,0,0,0,16,4,0,57
2004,3,4,46423.0,6,7,0,0,0,0,0,0,92,9,2,51
2005,2,3,30368.0,97,8,0,0,0,0,0,0,52,7,1,46
2006,2,3,63684.0,61,5,0,0,0,0,0,0,1464,23,1,53
2007,2,2,41638.0,68,8,1,0,0,0,0,0,441,17,1,59
2008,4,2,68805.0,73,2,0,0,0,0,0,0,283,12,1,64
2009,4,5,65814.0,90,5,0,0,0,0,0,0,747,23,1,57
2010,2,2,71964.0,81,3,0,0,0,0,0,0,1870,17,0,65
2011,2,4,39146.0,1,8,0,0,0,0,0,0,165,11,1,37
2012,2,5,96876.0,79,2,0,1,1,1,0,0,1941,24,0,46
2013,1,3,34445.0,92,9,0,0,0,0,0,0,839,27,0,42
2014,2,4,68281.0,31,5,0,0,0,0,0,0,1655,25,0,65
2015,0,3,37284.0,46,6,0,0,0,0,0,0,23,4,2,48
2016,2,3,36790.0,14,9,0,0,0,0,0,0,66,6,0,40
2017,2,5,27943.0,89,8,0,0,0,0,0,0,37,8,2,56
2018,2,2,22263.0,31,6,0,0,0,0,0,1,21,6,2,72
2019,2,5,30261.0,75,8,0,0,0,0,0,0,22,4,3,51
2020,2,5,28587.0,42,6,0,0,0,0,0,0,78,9,1,45
2021,3,3,43815.0,53,6,0,0,0,0,0,0,79,6,1,41
2022,2,3,48195.0,53,6,0,0,0,0,0,0,265,17,2,67
2023,3,3,77027.0,23,4,0,0,0,0,0,0,1175,19,1,71
2024,4,3,71322.0,57,4,0,0,0,0,0,0,1305,28,1,58
2025,3,3,32765.0,49,5,0,0,0,0,0,0,46,8,1,44
2026,2,5,29672.0,6,6,0,0,0,0,0,0,25,4,2,58
2027,2,2,23272.0,29,4,0,0,0,0,0,0,46,5,0,70
2028,3,5,49912.0,5,8,1,0,0,0,0,0,874,26,1,74
2029,0,5,7500.0,98,9,0,0,0,0,0,0,100,10,1,38
2030,4,6,68117.0,80,6,1,0,0,0,0,0,930,25,1,76
2031,2,3,67225.0,4,5,0,0,0,0,0,0,868,23,1,68
2032,2,3,17649.0,70,8,0,0,0,0,0,0,45,9,1,47
2033,2,5,55914.0,32,7,0,0,0,0,0,0,1260,29,1,48
2034,2,3,40059.0,82,8,1,0,0,0,0,0,414,12,1,39
2035,2,5,60905.0,27,2,0,0,0,0,0,0,392,15,1,73
2036,2,3,75330.0,94,6,0,0,0,0,0,0,1109,29,2,46
2037,2,4,60689.0,23,3,0,0,0,0,0,0,639,22,1,72
2038,2,3,38680.0,97,7,0,0,0,0,0,0,79,6,1,39
2039,2,5,61416.0,25,6,1,0,0,0,0,0,1665,24,0,41
2040,2,4,49767.0,92,4,0,0,0,0,0,0,692,18,0,32
2041,2,4,83273.0,98,7,0,0,0,0,0,0,1392,29,3,53
2042,2,3,29009.0,19,6,0,0,0,0,0,0,44,7,1,42
2043,3,3,45057.0,80,5,0,0,0,0,0,0,50,6,1,44
2044,2,3,37150.0,80,7,0,0,0,0,0,0,467,21,1,52
2045,2,4,43020.0,79,6,0,0,0,0,0,0,223,12,1,53
2046,2,3,53154.0,50,4,0,0,0,0,0,0,158,9,1,64
2047,2,3,65308.0,60,4,0,0,1,1,0,0,1211,28,0,50
2048,2,4,76467.0,44,6,0,0,0,0,0,0,1575,14,1,53
2049,0,3,81044.0,0,1,0,0,0,0,0,0,1208,22,0,76
2050,2,3,32871.0,28,4,0,0,0,0,0,0,43,5,2,72
2051,2,4,55801.0,35,7,0,0,0,1,0,0,527,21,2,48
2052,2,6,76320.0,49,2,0,0,0,0,0,0,932,15,1,64
2053,3,4,36927.0,46,8,0,0,0,0,0,0,71,8,2,68
2054,2,5,48794.0,97,4,0,0,0,0,0,0,54,5,2,70
2055,2,4,23478.0,51,8,0,0,0,0,0,0,129,7,0,58
2056,2,2,71128.0,80,7,0,0,0,0,0,0,1615,27,1,50
2057,4,2,70179.0,10,5,0,0,0,0,0,0,1034,26,1,47
2058,2,3,59462.0,29,7,0,0,0,0,0,0,1088,25,1,73
2060,2,5,38361.0,74,7,0,0,0,0,0,0,137,10,1,54
2062,4,5,70038.0,54,2,0,0,0,0,0,0,1244,17,0,41
2063,2,5,42554.0,93,4,0,0,0,0,0,0,41,7,2,45
2064,2,3,67445.0,63,6,0,0,0,0,0,0,1174,32,1,49
2065,2,6,67046.0,92,2,0,0,0,0,0,0,993,15,1,72
2066,2,3,42192.0,40,4,0,0,0,0,0,0,100,7,0,75
2067,4,3,77610.0,70,7,0,0,0,0,0,0,1680,17,1,71
2068,2,3,31761.0,96,5,0,0,0,0,0,0,98,9,1,39
2069,2,5,34350.0,81,7,0,0,0,0,0,0,48,5,1,44
2070,2,5,54591.0,63,5,0,0,0,0,0,0,519,19,1,74
2071,2,3,71866.0,85,3,0,0,0,0,0,0,715,20,1,67
2072,2,3,25293.0,51,8,0,0,0,0,0,0,37,5,1,54
2073,4,4,42000.0,23,5,0,0,0,0,0,0,653,20,0,36
2074,2,3,69520.0,95,5,0,0,0,0,0,0,1455,21,0,40
2075,2,2,64713.0,11,4,0,0,0,0,0,0,602,19,1,53
2076,3,3,27889.0,42,6,0,0,0,0,0,0,26,5,1,46
2077,1,6,22123.0,77,5,0,0,0,0,0,0,102,7,0,63
2080,2,3,27803.0,40,8,0,0,0,0,0,0,176,9,1,50
2082,2,3,51651.0,32,8,0,0,0,0,0,0,433,17,1,63
2083,2,3,68487.0,48,4,0,0,0,0,0,0,1366,30,0,35
2085,2,3,56796.0,24,7,0,0,0,0,0,0,1001,27,1,54
2086,0,3,87000.0,61,2,0,0,0,0,0,0,961,18,0,31
2087,2,3,79823.0,6,2,0,1,0,0,0,0,1518,23,1,64
2088,2,4,30828.0,16,3,0,0,0,0,0,0,56,8,1,43
2089,3,3,34109.0,39,4,0,0,0,0,0,0,22,4,1,52
2090,3,2,53367.0,2,7,0,0,0,0,0,0,400,21,2,49
2091,1,5,22390.0,49,7,0,0,0,0,0,0,26,4,0,54
2092,2,5,71322.0,31,2,0,0,0,0,0,0,350,13,1,47
2093,2,0,79244.0,58,1,0,0,1,1,0,0,1216,22,0,30
2094,3,5,49912.0,5,8,1,0,0,0,0,0,874,26,1,74
2095,4,3,48699.0,90,5,0,0,0,0,0,0,40,5,2,73
2096,2,5,80144.0,47,1,0,0,0,0,0,0,1367,19,0,48
2097,2,4,54252.0,25,6,0,0,0,0,0,0,264,15,2,67
2098,3,3,81929.0,60,6,1,0,1,0,0,0,2053,20,1,47
2099,2,3,76068.0,67,6,0,1,0,0,1,0,1376,10,1,48
2100,3,3,53204.0,40,4,0,0,0,0,0,0,45,5,2,47
2101,4,5,67911.0,63,3,0,0,0,0,0,0,976,27,1,74
2102,0,3,14796.0,1,9,0,0,0,0,0,0,51,6,1,39
2103,4,3,78128.0,89,3,0,1,1,0,0,0,1264,20,1,49
2104,1,3,14188.0,40,6,0,0,0,0,0,0,75,7,0,51
2105,1,3,20425.0,5,7,0,0,0,0,0,0,57,7,1,37
2106,3,3,58646.0,3,4,0,0,0,0,0,0,140,8,1,61
2107,2,2,72967.0,1,5,1,0,0,0,0,0,497,19,1,53
2108,3,3,48150.0,24,7,0,0,0,0,0,0,266,13,1,74
2109,2,4,82332.0,89,2,0,0,1,0,0,0,2006,21,0,62
2110,2,6,58275.0,48,7,0,0,0,0,0,0,615,23,2,68
2111,4,5,44953.0,31,6,1,0,0,0,0,0,1021,24,0,42
2112,2,5,34587.0,68,4,0,0,0,0,0,0,22,6,2,70
2113,3,5,43018.0,46,5,0,0,0,0,0,0,133,7,1,49
2114,3,3,45736.0,92,7,0,0,0,0,0,0,437,19,1,69
2115,3,5,66476.0,80,4,0,0,0,0,0,0,1013,26,1,54
2116,0,3,27733.0,16,7,0,0,0,0,0,0,57,7,1,42
2117,4,5,69805.0,50,2,0,0,0,0,0,0,1038,27,1,71
2118,3,4,72217.0,93,2,0,0,0,0,0,0,1573,22,0,61
2119,2,2,25818.0,51,7,0,0,0,0,0,0,28,4,1,52
2120,3,5,37509.0,24,7,0,0,0,0,0,0,123,9,1,47
2121,0,5,25176.0,79,7,0,0,0,0,0,0,13,4,2,47
2122,2,3,43586.0,26,8,0,0,0,0,0,0,132,10,1,43
2123,0,3,53230.0,86,5,0,0,0,0,0,0,732,23,1,67
2124,2,5,50116.0,68,5,0,1,0,0,0,0,66,7,2,66
2125,2,5,84906.0,98,2,0,1,1,0,1,0,1631,24,0,51
2126,2,3,61286.0,34,5,0,0,0,0,0,0,608,18,1,57
2127,4,3,82333.0,60,2,0,0,1,0,0,0,1822,18,0,37
2128,4,5,65220.0,3,6,0,0,0,0,0,0,1282,23,0,58
2129,2,5,33590.0,65,7,0,0,0,0,0,0,8,4,3,49
2130,2,2,30992.0,83,7,0,0,0,0,0,0,43,5,1,47
2131,3,4,72309.0,64,3,0,0,0,1,0,0,1931,20,0,47
2132,4,3,156924.0,85,0,0,0,0,0,0,0,8,0,0,74
2133,1,3,16005.0,69,8,0,0,0,0,0,0,103,8,1,43
2134,3,0,65487.0,48,2,0,0,0,0,0,0,1169,17,0,66
2135,2,3,58692.0,21,7,0,0,0,0,0,0,395,15,1,58
2136,2,6,40590.0,30,6,1,0,0,0,0,0,258,15,2,54
2137,2,4,20587.0,39,7,0,0,0,0,0,0,25,5,1,53
2138,3,2,62637.0,76,2,0,0,0,0,0,0,185,10,1,69
2139,3,2,29435.0,11,9,0,0,0,0,0,0,180,11,2,57
2140,2,2,19346.0,26,8,0,0,0,0,0,0,22,5,1,49
2141,2,3,35788.0,34,6,0,0,0,0,0,0,44,7,2,52
2142,2,2,36997.0,72,5,0,0,0,0,0,0,94,12,2,55
2143,2,3,23539.0,13,6,0,0,0,0,0,0,81,7,0,66
2144,2,4,65333.0,58,6,0,1,1,0,0,0,798,28,1,50
2145,2,4,78499.0,12,4,0,0,1,0,0,0,1334,19,0,66
2146,4,5,29732.0,23,9,0,0,0,0,0,0,38,5,1,52
2147,3,5,41275.0,33,5,0,0,0,0,0,0,61,11,3,63
2148,4,5,63516.0,30,5,0,0,0,0,0,0,300,16,2,50
2149,4,3,42769.0,15,4,0,0,0,0,0,0,88,8,1,61
2150,3,3,49572.0,25,7,0,0,0,0,0,0,54,7,2,65
2151,2,3,69209.0,4,4,0,0,0,1,0,0,1782,16,0,51
2152,2,3,17148.0,80,8,0,0,0,0,0,0,68,11,1,47
2153,2,6,40590.0,30,6,1,0,0,0,0,0,258,15,2,54
2154,3,5,30560.0,6,7,0,0,0,0,0,0,31,5,1,47
2155,0,3,32146.0,16,6,0,0,0,0,0,0,66,8,1,40
2156,0,2,41713.0,57,6,0,0,0,0,0,0,174,13,2,59
2157,3,5,34176.0,9,3,0,0,0,0,0,0,28,5,1,48
2158,4,3,58482.0,59,6,0,1,0,0,0,0,731,22,1,68
2159,2,4,59686.0,78,4,0,0,0,0,0,0,274,12,1,58
2160,4,3,60896.0,90,6,0,0,0,0,0,0,1701,26,1,59
2161,2,5,62994.0,74,6,0,0,0,0,0,0,312,13,1,43
2162,2,5,47320.0,10,6,0,0,0,0,0,0,414,20,1,66
2163,0,6,74859.0,63,3,0,0,0,1,0,0,1565,23,0,74
2164,1,4,15253.0,13,7,0,0,0,0,0,0,29,6,1,31
2165,4,4,31560.0,98,8,0,0,0,0,0,0,94,8,1,49
2166,2,2,72071.0,4,2,0,0,0,0,0,0,1338,20,1,69
2167,3,4,91172.0,94,3,1,0,1,1,1,0,1092,14,0,33
2168,2,3,90000.0,91,1,1,0,1,1,0,0,1479,18,0,39
2169,2,4,41967.0,66,4,0,0,0,0,0,0,54,5,2,42
2170,2,4,69263.0,14,6,0,1,0,0,0,0,568,18,1,58
2171,0,2,65706.0,77,7,0,1,1,0,1,0,1199,27,0,53
2172,2,5,60934.0,41,4,0,0,0,0,0,0,873,23,1,48
2173,2,3,71965.0,21,3,0,0,0,0,0,0,1213,17,1,72
2174,2,3,65210.0,25,6,0,1,0,1,0,0,731,22,1,68
2175,4,3,79174.0,2,2,0,0,1,1,0,0,2043,19,0,48
2176,3,2,81380.0,51,2,0,0,0,0,0,0,1893,17,0,56
2177,4,7,48432.0,3,8,0,0,0,0,0,0,424,19,1,50
2178,2,3,52914.0,32,7,1,0,0,0,0,0,575,15,1,52
2179,2,5,38946.0,84,5,0,0,0,0,0,0,257,12,1,68
2180,2,3,26067.0,49,8,0,0,0,0,0,0,56,9,1,49
2181,4,3,44325.0,69,8,0,1,0,0,0,0,542,21,1,51
2182,2,3,42523.0,96,2,0,0,0,0,0,0,125,7,0,59
2183,1,4,26487.0,23,5,0,0,0,0,0,0,69,9,1,45
2184,0,3,53233.0,18,4,0,0,0,0,0,0,40,5,1,66
2185,2,3,67716.0,8,5,0,1,0,0,0,0,1016,28,1,63
2186,3,3,76234.0,21,3,0,1,0,0,0,0,907,23,1,51
2187,4,3,84117.0,60,2,0,0,1,0,0,0,1566,24,0,67
2188,3,5,65487.0,48,2,0,0,0,0,0,0,1169,17,0,66
2189,1,3,25224.0,36,3,0,0,0,0,0,0,46,7,1,51
2190,3,4,89616.0,36,2,0,0,0,0,0,0,1644,25,0,40
2191,2,2,40851.0,63,7,0,0,0,0,0,0,59,5,2,52
2192,2,3,27469.0,2,6,0,0,0,0,0,0,17,4,0,76
2193,0,3,82347.0,38,3,1,0,0,1,0,0,1853,25,0,66
2194,2,3,73803.0,61,6,1,0,0,0,0,0,1528,22,1,66
2195,3,4,8820.0,52,8,0,0,0,0,0,0,35,10,2,71
2196,2,4,43322.0,25,7,0,0,0,0,0,0,141,8,0,49
2197,2,5,55593.0,63,6,1,0,0,0,0,0,546,17,1,50
2198,2,3,50501.0,10,6,1,0,0,0,0,0,500,20,2,69
2199,2,3,37085.0,65,8,0,0,0,0,0,0,61,10,2,48
2200,1,4,16185.0,71,8,0,0,0,0,0,0,106,8,1,33
2201,2,4,57731.0,0,6,0,0,0,0,0,0,704,26,1,54
2202,4,7,48432.0,3,8,0,0,0,0,0,0,424,19,1,50
2203,2,3,73807.0,88,2,0,0,0,0,0,0,849,23,1,45
2204,2,3,18929.0,15,6,0,0,0,0,0,0,85,6,0,33
2205,2,4,35893.0,80,8,0,0,0,0,0,0,199,15,2,55
2206,2,3,61014.0,17,7,0,0,0,0,0,0,1147,20,1,43
2207,2,5,32144.0,76,7,0,1,0,0,0,0,54,10,2,69
2208,1,5,14918.0,52,6,0,0,0,0,0,0,43,5,1,60
2209,2,2,45146.0,28,4,0,0,0,0,0,0,53,6,2,60
2210,0,2,41769.0,31,8,0,0,0,0,0,0,521,22,1,68
2211,2,5,88325.0,42,2,0,0,0,0,0,0,1623,18,0,42
2212,3,2,38054.0,24,7,0,0,0,0,0,0,45,7,2,73
2213,0,4,80617.0,42,2,0,0,0,0,0,0,1435,19,0,28
2214,2,3,5305.0,12,13,0,0,0,0,0,0,32,1,1,47
2215,2,5,36807.0,88,6,0,0,0,0,0,0,16,4,2,69
2216,2,5,28427.0,67,8,0,0,0,0,0,0,52,7,1,40
2217,4,6,82032.0,54,1,0,0,0,0,0,0,1234,17,0,75
2218,2,5,22775.0,40,8,0,0,0,0,0,0,15,4,1,45
2219,3,5,40101.0,73,7,0,0,0,0,0,0,415,17,1,38
2220,2,3,58025.0,81,4,0,0,0,0,0,0,470,18,1,44
2221,3,4,75777.0,12,1,0,1,1,0,0,0,1438,21,0,41
2222,0,5,7500.0,7,7,0,0,0,0,0,0,53,11,1,44
2223,3,3,33562.0,33,4,0,0,0,0,0,0,51,9,3,60
2224,4,4,57642.0,24,4,1,0,0,0,0,0,679,22,1,53
2225,2,5,58554.0,55,7,0,0,0,0,0,0,586,22,2,55
2226,2,3,63777.0,87,8,0,0,0,0,0,0,653,26,2,44
2227,2,4,57967.0,39,5,0,0,0,0,0,0,468,19,1,61
2229,2,3,24434.0,9,7,0,0,0,0,0,0,50,7,2,51
2230,2,4,11012.0,82,9,1,0,0,0,0,0,84,9,1,39
2231,3,4,44802.0,71,8,0,0,0,0,0,0,1049,27,0,53
2232,2,4,26816.0,50,4,0,0,0,0,0,0,22,4,0,37
2233,2,5,666666.0,23,6,0,0,0,0,0,0,62,11,1,46
2234,2,3,34421.0,81,7,0,0,0,0,0,0,30,4,1,49
2235,2,3,61223.0,46,5,0,0,0,0,0,0,1341,18,1,56
2236,4,5,64014.0,56,7,0,0,0,1,0,0,444,22,3,77
2237,2,2,56981.0,91,6,0,1,0,0,0,0,1241,19,0,42
2238,3,5,69245.0,8,3,0,0,0,0,0,0,843,23,1,67
2239,4,3,52869.0,40,7,0,0,0,0,0,0,172,11,2,69
